latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
27.91205,69.82185,307.48,0.52,0.42,2024-10-27,2045,N,VIIRS,n,2,295.53,1.26,N,0
28.42441,69.70024,308.08,0.54,0.42,2024-10-27,2045,N,VIIRS,n,2,296.05,1.47,N,2
27.55558,69.14729,338.95,0.48,0.48,2024-10-28,801,N,VIIRS,n,2,311.8,4.17,D,0
27.65149,69.5976,340.56,0.45,0.47,2024-10-28,801,N,VIIRS,n,2,315.33,4.2,D,0
28.66997,67.63942,340.66,0.56,0.51,2024-10-28,801,N,VIIRS,n,2,312.61,3.56,D,0
28.67074,67.63694,339.61,0.56,0.51,2024-10-28,801,N,VIIRS,n,2,312.93,4.94,D,0
28.63293,69.19882,305.33,0.36,0.58,2024-10-28,2026,N,VIIRS,n,2,295.27,0.66,N,0
26.76941,68.92139,332.73,0.49,0.65,2024-10-29,742,N,VIIRS,l,2,307.33,3.2,D,0
27.19757,69.0576,333.23,0.47,0.64,2024-10-29,742,N,VIIRS,l,2,306.58,4.85,D,0
27.993,69.92188,335.53,0.4,0.6,2024-10-29,742,N,VIIRS,n,2,304.14,3.54,D,0
28.2243,69.40752,330.85,0.42,0.61,2024-10-29,742,N,VIIRS,l,2,305.21,4.25,D,0
28.41999,67.53654,333.76,0.54,0.68,2024-10-29,742,N,VIIRS,n,2,305.56,3.73,D,0
29.07108,68.83801,334.17,0.44,0.62,2024-10-29,742,N,VIIRS,l,2,306.59,1.54,D,0
29.07157,68.83837,332.74,0.44,0.62,2024-10-29,743,N,VIIRS,l,2,306.1,2.0,D,0
27.1905,68.54984,332.17,0.52,0.67,2024-10-29,922,N,VIIRS,n,2,304.9,1.68,D,0
26.42574,68.4016,304.2,0.36,0.58,2024-10-29,2148,N,VIIRS,n,2,294.06,0.83,N,0
28.05207,69.36926,307.93,0.38,0.59,2024-10-29,2148,N,VIIRS,n,2,293.72,0.59,N,2
26.42164,68.40287,334.83,0.51,0.5,2024-10-30,903,N,VIIRS,l,2,309.23,2.64,D,0
26.60508,68.39084,342.44,0.51,0.5,2024-10-30,903,N,VIIRS,n,2,306.71,7.63,D,0
26.60594,68.38863,347.1,0.51,0.5,2024-10-30,903,N,VIIRS,n,2,307.8,6.04,D,0
28.77665,70.2528,334.85,0.35,0.57,2024-10-30,904,N,VIIRS,n,2,300.2,2.33,D,0
26.23631,68.86401,333.57,0.45,0.39,2024-10-31,844,N,VIIRS,l,2,306.04,2.42,D,0
26.64943,68.95889,338.05,0.46,0.39,2024-10-31,844,N,VIIRS,n,2,307.82,3.85,D,0
26.9898,67.56563,336.44,0.41,0.37,2024-10-31,845,N,VIIRS,n,2,307.17,1.96,D,0
27.03688,70.27061,337.63,0.53,0.42,2024-10-31,845,N,VIIRS,l,2,310.96,2.88,D,0
27.32012,67.5924,338.54,0.42,0.37,2024-10-31,845,N,VIIRS,n,2,307.33,3.12,D,0
27.52196,67.51685,332.38,0.41,0.37,2024-10-31,845,N,VIIRS,l,2,306.5,1.05,D,0
28.42615,69.7016,308.04,0.4,0.37,2024-10-31,2110,N,VIIRS,n,2,294.99,1.16,N,2
26.31385,68.72903,337.68,0.4,0.37,2024-11-01,826,N,VIIRS,l,2,309.56,4.33,D,0
26.56162,67.98934,343.53,0.42,0.37,2024-11-01,826,N,VIIRS,n,2,309.0,1.59,D,0
27.08556,68.2882,334.59,0.41,0.37,2024-11-01,826,N,VIIRS,l,2,308.15,5.81,D,0
27.22284,69.04457,336.57,0.39,0.36,2024-11-01,826,N,VIIRS,n,2,309.53,1.45,D,0
27.75853,69.4076,333.78,0.39,0.36,2024-11-01,826,N,VIIRS,l,2,306.47,3.94,D,0
27.76185,69.40694,346.46,0.39,0.36,2024-11-01,826,N,VIIRS,n,2,306.02,3.94,D,0
27.89646,69.44888,332.71,0.39,0.36,2024-11-01,826,N,VIIRS,n,2,306.47,1.52,D,0
27.9649,69.60412,331.19,0.38,0.36,2024-11-01,826,N,VIIRS,n,2,304.66,1.73,D,0
28.22561,69.60201,335.64,0.38,0.36,2024-11-01,826,N,VIIRS,n,2,310.27,2.16,D,0
28.47475,69.73035,333.99,0.38,0.36,2024-11-01,826,N,VIIRS,n,2,306.76,2.13,D,0
28.47535,69.73427,331.01,0.38,0.36,2024-11-01,826,N,VIIRS,n,2,305.84,2.13,D,0
29.19141,70.28524,347.55,0.39,0.36,2024-11-01,826,N,VIIRS,n,2,311.88,4.5,D,0
26.2592,68.99326,335.97,0.42,0.45,2024-11-02,807,N,VIIRS,l,2,308.32,1.65,D,0
26.35062,68.05341,342.47,0.47,0.48,2024-11-02,807,N,VIIRS,n,2,307.54,3.84,D,0
26.85036,68.93196,344.12,0.41,0.45,2024-11-02,807,N,VIIRS,n,2,312.65,3.74,D,0
26.89004,68.10687,342.55,0.46,0.47,2024-11-02,807,N,VIIRS,n,2,305.58,4.15,D,0
27.76812,69.3487,334.73,0.57,0.43,2024-11-02,807,N,VIIRS,n,2,306.49,3.52,D,0
28.63932,69.16641,303.44,0.59,0.53,2024-11-02,2032,N,VIIRS,n,2,292.02,1.46,N,0
27.45827,67.51341,310.33,0.36,0.57,2024-11-02,2033,N,VIIRS,n,2,294.85,0.53,N,0
28.42507,69.69909,312.07,0.4,0.37,2024-11-06,2057,N,VIIRS,n,2,294.36,1.08,N,2
27.9617,69.64527,306.2,0.4,0.37,2024-11-06,2058,N,VIIRS,n,2,293.21,0.56,N,0
27.00854,69.05897,341.1,0.5,0.41,2024-11-07,813,N,VIIRS,l,2,314.48,3.11,D,0
27.34372,68.68492,337.39,0.52,0.41,2024-11-07,813,N,VIIRS,n,2,308.76,4.48,D,0
27.89704,69.60926,336.46,0.46,0.39,2024-11-07,813,N,VIIRS,n,2,308.04,2.5,D,0
28.37689,69.49484,330.43,0.46,0.39,2024-11-07,814,N,VIIRS,n,2,305.42,2.24,D,0
28.73305,70.27825,331.04,0.43,0.38,2024-11-07,814,N,VIIRS,n,2,303.05,2.25,D,0
28.44995,68.85838,304.78,0.49,0.49,2024-11-07,2039,N,VIIRS,n,2,294.42,0.6,N,0
26.20625,68.0853,336.53,0.37,0.58,2024-11-08,754,N,VIIRS,n,2,307.19,1.06,D,0
27.35035,69.01221,333.08,0.61,0.53,2024-11-08,754,N,VIIRS,l,2,305.02,5.03,D,0
27.52416,68.2929,332.99,0.33,0.56,2024-11-08,755,N,VIIRS,n,2,304.87,2.2,D,0
28.65469,67.74335,346.81,0.34,0.56,2024-11-08,755,N,VIIRS,n,2,307.58,20.33,D,0
28.65549,67.74678,367.0,0.34,0.56,2024-11-08,755,N,VIIRS,h,2,305.98,24.37,D,0
27.39833,68.62572,347.1,0.61,0.71,2024-11-09,736,N,VIIRS,n,2,301.35,6.04,D,0
27.40011,68.6249,345.62,0.61,0.71,2024-11-09,736,N,VIIRS,n,2,301.38,7.33,D,0
26.84117,67.87525,330.46,0.38,0.58,2024-11-09,916,N,VIIRS,l,2,304.59,2.23,D,0
27.07809,68.41033,349.26,0.42,0.45,2024-11-10,857,N,VIIRS,n,2,307.23,14.35,D,0
27.28697,69.39437,346.1,0.48,0.48,2024-11-10,857,N,VIIRS,n,2,313.29,3.68,D,0
28.05356,69.36954,305.59,0.5,0.41,2024-11-10,2123,N,VIIRS,n,2,294.1,0.88,N,2
26.57816,68.17376,330.13,0.39,0.36,2024-11-11,838,N,VIIRS,n,2,304.52,1.29,D,0
27.0143,67.55201,337.01,0.39,0.36,2024-11-11,838,N,VIIRS,n,2,308.33,2.76,D,0
27.19353,68.43102,338.17,0.4,0.37,2024-11-11,838,N,VIIRS,n,2,310.76,2.33,D,0
27.2179,69.05219,344.06,0.41,0.37,2024-11-11,838,N,VIIRS,n,2,310.32,3.12,D,0
27.31516,69.00193,334.91,0.41,0.37,2024-11-11,838,N,VIIRS,n,2,308.25,1.03,D,0
27.68883,68.31207,334.41,0.4,0.37,2024-11-11,838,N,VIIRS,n,2,306.78,2.72,D,0
28.05027,69.36799,330.22,0.43,0.38,2024-11-11,838,N,VIIRS,l,2,302.94,2.74,D,0
28.05375,69.3674,336.53,0.43,0.38,2024-11-11,838,N,VIIRS,n,2,302.3,4.78,D,2
27.9616,68.33983,333.82,0.4,0.37,2024-11-11,839,N,VIIRS,n,2,303.83,2.94,D,0
28.63215,69.19992,295.59,0.39,0.36,2024-11-11,2104,N,VIIRS,n,2,283.3,0.3,N,0
27.3082,69.08806,345.16,0.43,0.38,2024-11-12,819,N,VIIRS,n,2,308.47,3.84,D,0
27.30912,69.08863,336.35,0.43,0.38,2024-11-12,819,N,VIIRS,n,2,308.23,3.82,D,0
27.65965,69.12293,337.65,0.42,0.38,2024-11-12,820,N,VIIRS,n,2,303.01,2.84,D,0
28.24207,67.41899,332.15,0.48,0.4,2024-11-12,820,N,VIIRS,n,2,300.24,2.71,D,0
28.44137,68.92979,332.58,0.42,0.38,2024-11-12,820,N,VIIRS,n,2,298.37,3.07,D,0
26.96692,68.2544,303.78,0.41,0.45,2024-11-12,2045,N,VIIRS,n,2,292.4,0.63,N,0
28.42351,69.70021,303.65,0.54,0.42,2024-11-12,2045,N,VIIRS,n,2,291.49,0.78,N,2
27.2895,69.09212,331.22,0.49,0.49,2024-11-13,801,N,VIIRS,l,2,304.08,1.21,D,0
27.36928,69.06307,336.06,0.49,0.49,2024-11-13,801,N,VIIRS,n,2,306.03,3.24,D,0
26.38072,68.2911,330.92,0.55,0.68,2024-11-14,742,N,VIIRS,n,2,297.4,2.9,D,0
28.05312,69.36826,300.97,0.4,0.44,2024-11-15,2129,N,VIIRS,n,2,290.03,0.49,N,2
28.42401,69.69993,301.2,0.41,0.45,2024-11-15,2129,N,VIIRS,n,2,289.36,0.61,N,2
27.7642,68.74965,330.7,0.46,0.39,2024-11-16,845,N,VIIRS,n,2,301.8,2.05,D,0
27.7733,69.30213,334.25,0.49,0.4,2024-11-16,845,N,VIIRS,n,2,303.29,2.76,D,0
27.99697,69.57549,310.71,0.4,0.37,2024-11-16,2110,N,VIIRS,n,2,287.85,1.11,N,0
28.052,69.36914,299.9,0.39,0.36,2024-11-16,2110,N,VIIRS,n,2,288.64,0.37,N,2
28.42502,69.69949,311.52,0.4,0.37,2024-11-16,2110,N,VIIRS,n,2,289.33,0.85,N,2
26.25682,68.41102,330.07,0.41,0.37,2024-11-17,825,N,VIIRS,n,2,301.39,2.1,D,0
26.2575,68.41509,331.69,0.41,0.37,2024-11-17,825,N,VIIRS,n,2,300.97,2.1,D,0
26.31679,68.13966,332.06,0.42,0.37,2024-11-17,825,N,VIIRS,n,2,300.24,2.25,D,0
26.7299,68.09547,332.45,0.41,0.37,2024-11-17,826,N,VIIRS,n,2,299.57,2.67,D,0
26.93921,68.97919,330.72,0.39,0.36,2024-11-17,826,N,VIIRS,l,2,303.49,2.08,D,0
27.41877,68.44246,331.08,0.4,0.37,2024-11-17,826,N,VIIRS,n,2,298.3,2.73,D,0
27.68179,68.31824,330.68,0.4,0.37,2024-11-17,826,N,VIIRS,n,2,297.92,3.28,D,0
27.7124,69.40101,332.08,0.39,0.36,2024-11-17,826,N,VIIRS,n,2,300.27,1.56,D,0
28.36304,70.26712,335.22,0.38,0.36,2024-11-17,826,N,VIIRS,n,2,300.72,2.41,D,0
27.66732,68.87631,298.06,0.49,0.4,2024-11-17,2051,N,VIIRS,n,2,288.0,0.49,N,0
28.03588,69.7029,299.39,0.45,0.39,2024-11-17,2051,N,VIIRS,n,2,287.95,0.45,N,0
28.42557,69.70004,303.97,0.45,0.39,2024-11-17,2051,N,VIIRS,n,2,289.01,0.88,N,2
28.42641,69.70206,303.73,0.45,0.39,2024-11-17,2051,N,VIIRS,n,2,288.7,0.75,N,2
26.60705,68.84881,341.47,0.42,0.45,2024-11-18,807,N,VIIRS,n,2,301.75,8.6,D,0
26.60778,68.85027,350.29,0.42,0.45,2024-11-18,807,N,VIIRS,n,2,302.09,14.39,D,0
29.01684,70.32442,335.82,0.49,0.4,2024-11-18,807,N,VIIRS,n,2,300.57,4.91,D,0
29.19549,70.29671,346.36,0.49,0.4,2024-11-18,807,N,VIIRS,n,2,301.32,8.87,D,0
28.42613,69.6985,300.35,0.55,0.51,2024-11-18,2032,N,VIIRS,n,2,288.83,0.79,N,2
28.63478,67.73732,335.57,0.42,0.61,2024-11-19,749,N,VIIRS,n,2,299.78,2.15,D,0
26.56295,68.88441,330.34,0.67,0.74,2024-11-19,928,N,VIIRS,n,2,295.93,2.08,D,0
28.1668,69.36539,333.01,0.66,0.73,2024-11-20,730,N,VIIRS,n,2,298.13,2.79,D,0
26.31718,68.11665,332.43,0.61,0.53,2024-11-20,909,N,VIIRS,n,2,301.78,3.69,D,0
26.56697,68.88296,346.64,0.34,0.56,2024-11-20,909,N,VIIRS,n,2,301.78,3.7,D,0
26.84946,67.86064,331.53,0.6,0.53,2024-11-20,910,N,VIIRS,n,2,302.4,4.35,D,0
27.03537,68.43201,333.91,0.32,0.55,2024-11-20,910,N,VIIRS,l,2,303.92,1.51,D,0
27.06128,68.97664,338.34,0.35,0.57,2024-11-20,910,N,VIIRS,n,2,304.16,3.07,D,0
27.06509,68.97481,341.0,0.35,0.57,2024-11-20,910,N,VIIRS,n,2,303.65,3.03,D,0
28.29542,70.01351,337.69,0.42,0.61,2024-11-20,910,N,VIIRS,n,2,298.07,4.45,D,0
28.29915,70.0124,346.89,0.42,0.61,2024-11-20,910,N,VIIRS,n,2,298.68,4.07,D,0
26.43128,68.63287,334.79,0.52,0.41,2024-11-21,851,N,VIIRS,n,2,305.08,4.0,D,0
26.59547,68.88271,334.67,0.54,0.42,2024-11-21,851,N,VIIRS,n,2,304.04,7.47,D,0
26.86532,68.88165,337.7,0.54,0.42,2024-11-21,851,N,VIIRS,n,2,305.41,3.31,D,0
26.86541,68.88298,337.52,0.54,0.42,2024-11-21,851,N,VIIRS,n,2,306.39,2.35,D,0
27.93517,69.43839,332.45,0.4,0.44,2024-11-21,851,N,VIIRS,n,2,304.56,2.77,D,0
28.05117,69.36906,339.89,0.4,0.44,2024-11-21,851,N,VIIRS,n,2,304.57,2.38,D,2
28.06803,69.48299,336.92,0.4,0.44,2024-11-21,851,N,VIIRS,n,2,301.17,3.12,D,0
28.22653,69.59301,340.31,0.41,0.45,2024-11-21,851,N,VIIRS,n,2,304.05,4.7,D,0
28.31686,70.21328,342.39,0.44,0.46,2024-11-21,851,N,VIIRS,n,2,301.73,5.15,D,0
28.42424,69.69959,306.12,0.44,0.38,2024-11-21,2116,N,VIIRS,n,2,288.75,0.78,N,2
28.94752,69.08856,302.23,0.41,0.37,2024-11-21,2116,N,VIIRS,n,2,285.62,0.43,N,0
26.32213,68.2142,333.42,0.39,0.36,2024-11-22,832,N,VIIRS,n,2,302.66,2.51,D,0
26.61516,68.00999,331.79,0.39,0.36,2024-11-22,832,N,VIIRS,n,2,301.53,1.99,D,0
26.86512,68.3327,334.24,0.38,0.36,2024-11-22,832,N,VIIRS,n,2,303.67,2.67,D,0
27.31062,67.73492,331.19,0.39,0.36,2024-11-22,832,N,VIIRS,n,2,300.06,2.46,D,0
27.77015,69.45105,330.39,0.39,0.36,2024-11-22,832,N,VIIRS,n,2,301.23,0.79,D,0
27.97809,67.63244,330.12,0.39,0.36,2024-11-22,832,N,VIIRS,n,2,304.94,2.4,D,0
27.98242,69.40043,336.66,0.39,0.36,2024-11-22,832,N,VIIRS,n,2,302.28,3.19,D,0
28.29843,69.83272,336.98,0.4,0.37,2024-11-22,832,N,VIIRS,n,2,301.65,2.15,D,0
28.29919,69.83354,333.71,0.4,0.37,2024-11-22,832,N,VIIRS,n,2,304.19,9.46,D,0
28.37866,69.9069,332.26,0.4,0.37,2024-11-22,832,N,VIIRS,n,2,300.99,4.83,D,0
28.49366,70.05512,337.34,0.4,0.37,2024-11-22,832,N,VIIRS,n,2,300.79,3.59,D,0
28.56885,67.72202,330.02,0.39,0.36,2024-11-22,832,N,VIIRS,n,2,302.88,1.4,D,0
28.2328,69.12273,299.82,0.42,0.37,2024-11-22,2057,N,VIIRS,n,2,289.05,0.42,N,0
28.42578,69.7012,306.49,0.4,0.37,2024-11-22,2057,N,VIIRS,n,2,290.09,0.85,N,2
26.23226,68.22195,303.77,0.43,0.38,2024-11-22,2058,N,VIIRS,n,2,290.91,0.35,N,0
26.34057,68.42483,331.71,0.55,0.43,2024-11-23,813,N,VIIRS,n,2,301.83,2.9,D,0
26.61804,68.35395,332.63,0.55,0.43,2024-11-23,813,N,VIIRS,n,2,302.29,4.59,D,0
26.6188,68.35603,336.47,0.55,0.43,2024-11-23,813,N,VIIRS,n,2,302.44,8.08,D,0
26.64389,68.31912,336.73,0.55,0.43,2024-11-23,813,N,VIIRS,n,2,301.72,5.62,D,0
26.65003,67.95866,331.57,0.39,0.44,2024-11-23,813,N,VIIRS,n,2,301.43,1.81,D,0
26.69861,68.22856,333.21,0.56,0.43,2024-11-23,813,N,VIIRS,n,2,302.22,2.84,D,0
26.69944,68.2249,337.14,0.56,0.43,2024-11-23,813,N,VIIRS,n,2,301.86,4.18,D,0
26.95599,68.45284,335.3,0.54,0.42,2024-11-23,813,N,VIIRS,n,2,303.85,4.84,D,0
26.95687,68.45564,335.75,0.54,0.42,2024-11-23,813,N,VIIRS,n,2,303.97,7.19,D,0
27.10799,68.48499,331.78,0.53,0.42,2024-11-23,813,N,VIIRS,n,2,303.42,2.78,D,0
28.13724,69.49334,331.05,0.46,0.39,2024-11-23,813,N,VIIRS,n,2,300.07,2.81,D,0
28.29198,69.80938,333.57,0.45,0.39,2024-11-23,813,N,VIIRS,n,2,299.92,1.8,D,0
28.71287,70.1955,332.15,0.43,0.38,2024-11-23,814,N,VIIRS,n,2,298.69,3.53,D,0
26.40644,68.30904,367.0,0.35,0.57,2024-11-24,754,N,VIIRS,h,2,298.24,4.7,D,0
26.4116,68.30761,341.03,0.35,0.57,2024-11-24,754,N,VIIRS,n,2,296.0,4.7,D,0
27.08181,68.54337,334.87,0.33,0.55,2024-11-24,754,N,VIIRS,n,2,298.85,1.67,D,0
28.00908,68.42473,335.83,0.32,0.55,2024-11-24,755,N,VIIRS,n,2,293.88,2.16,D,0
28.06839,67.88811,331.49,0.34,0.56,2024-11-24,755,N,VIIRS,n,2,293.53,1.73,D,0
28.4614,70.10741,332.28,0.5,0.49,2024-11-24,755,N,VIIRS,n,2,295.29,3.82,D,0
28.42544,69.69906,297.76,0.42,0.61,2024-11-24,2020,N,VIIRS,n,2,287.63,0.57,N,2
26.3391,68.20213,338.53,0.39,0.59,2024-11-25,916,N,VIIRS,n,2,296.62,6.87,D,0
26.73585,68.31904,343.81,0.4,0.6,2024-11-25,916,N,VIIRS,n,2,296.63,5.02,D,0
26.91058,68.41344,340.92,0.41,0.6,2024-11-25,916,N,VIIRS,n,2,297.04,2.39,D,0
26.91378,68.4135,340.64,0.41,0.6,2024-11-25,916,N,VIIRS,n,2,296.53,2.83,D,0
27.29791,68.3509,340.39,0.41,0.6,2024-11-25,916,N,VIIRS,n,2,295.71,3.6,D,0
27.4496,68.43192,331.91,0.41,0.61,2024-11-25,916,N,VIIRS,n,2,294.6,2.53,D,0
27.4515,68.43139,331.59,0.41,0.61,2024-11-25,916,N,VIIRS,n,2,294.24,2.71,D,0
28.28314,69.81809,347.0,0.51,0.66,2024-11-25,916,N,VIIRS,n,2,293.16,7.43,D,0
28.28346,69.82347,334.88,0.51,0.66,2024-11-25,916,N,VIIRS,n,2,292.91,9.39,D,0
28.28439,69.81805,342.36,0.51,0.66,2024-11-25,916,N,VIIRS,n,2,292.92,6.01,D,0
28.28475,69.82343,340.5,0.51,0.66,2024-11-25,916,N,VIIRS,n,2,293.41,6.01,D,0
28.49311,70.00781,335.92,0.53,0.67,2024-11-25,916,N,VIIRS,n,2,292.64,7.21,D,0
28.49689,70.0106,346.13,0.53,0.67,2024-11-25,916,N,VIIRS,n,2,293.84,7.42,D,0
26.35377,68.37173,330.23,0.41,0.45,2024-11-26,857,N,VIIRS,l,2,300.88,2.23,D,0
26.35572,68.37308,330.31,0.41,0.45,2024-11-26,857,N,VIIRS,n,2,300.1,1.79,D,0
26.36722,68.63984,331.77,0.43,0.46,2024-11-26,857,N,VIIRS,n,2,302.26,1.45,D,0
26.39446,68.23,338.4,0.4,0.44,2024-11-26,857,N,VIIRS,n,2,302.36,3.25,D,0
26.45344,68.34301,340.7,0.41,0.45,2024-11-26,857,N,VIIRS,n,2,301.89,3.05,D,0
26.45484,68.34293,338.83,0.41,0.45,2024-11-26,857,N,VIIRS,n,2,302.29,3.41,D,0
26.50969,68.38197,341.75,0.41,0.45,2024-11-26,857,N,VIIRS,n,2,303.21,6.71,D,0
26.51518,68.28017,340.58,0.41,0.45,2024-11-26,857,N,VIIRS,n,2,301.58,2.13,D,0
26.5338,68.88312,348.99,0.44,0.46,2024-11-26,857,N,VIIRS,n,2,305.44,14.33,D,0
26.59059,68.8848,339.63,0.44,0.46,2024-11-26,857,N,VIIRS,n,2,300.9,5.16,D,0
26.66473,68.35745,334.31,0.41,0.45,2024-11-26,857,N,VIIRS,n,2,304.01,4.15,D,0
26.67739,68.04355,330.09,0.4,0.44,2024-11-26,857,N,VIIRS,n,2,300.62,1.83,D,0
26.7942,68.13071,330.57,0.4,0.44,2024-11-26,857,N,VIIRS,n,2,301.68,4.69,D,0
26.79465,68.13479,339.78,0.4,0.44,2024-11-26,857,N,VIIRS,n,2,300.93,4.69,D,0
27.6559,68.58953,331.24,0.44,0.46,2024-11-26,857,N,VIIRS,n,2,299.99,2.22,D,0
27.71372,69.61515,333.63,0.5,0.49,2024-11-26,857,N,VIIRS,n,2,300.81,2.32,D,0
28.08715,69.32074,335.5,0.49,0.49,2024-11-26,858,N,VIIRS,n,2,298.12,2.54,D,0
28.15808,69.43552,340.78,0.5,0.49,2024-11-26,858,N,VIIRS,n,2,300.87,12.18,D,0
28.18423,69.83842,339.91,0.53,0.5,2024-11-26,858,N,VIIRS,n,2,297.79,2.88,D,0
28.34826,69.67702,330.19,0.52,0.5,2024-11-26,858,N,VIIRS,n,2,298.35,2.53,D,0
28.42622,69.70248,299.17,0.51,0.41,2024-11-26,2123,N,VIIRS,n,2,289.14,0.61,N,2
26.46917,68.43661,334.04,0.39,0.37,2024-11-27,838,N,VIIRS,n,2,302.07,1.91,D,0
26.52419,68.02085,333.84,0.39,0.36,2024-11-27,838,N,VIIRS,n,2,301.2,3.63,D,0
26.61608,68.26539,332.87,0.39,0.36,2024-11-27,838,N,VIIRS,n,2,301.56,2.39,D,0
26.73536,68.12745,337.97,0.39,0.36,2024-11-27,838,N,VIIRS,n,2,300.43,4.99,D,0
27.23646,68.34387,331.69,0.4,0.37,2024-11-27,838,N,VIIRS,n,2,301.85,1.72,D,0
27.9309,69.33341,330.03,0.42,0.38,2024-11-27,839,N,VIIRS,n,2,301.26,2.09,D,0
28.01521,69.26357,332.74,0.42,0.38,2024-11-27,839,N,VIIRS,n,2,301.2,2.1,D,0
28.07816,69.30225,334.88,0.43,0.38,2024-11-27,839,N,VIIRS,n,2,300.17,2.71,D,0
28.14619,69.54573,335.54,0.43,0.38,2024-11-27,839,N,VIIRS,n,2,301.28,2.32,D,0
28.19267,69.70646,330.82,0.44,0.38,2024-11-27,839,N,VIIRS,n,2,300.41,2.5,D,0
28.24949,67.70755,333.97,0.39,0.36,2024-11-27,839,N,VIIRS,n,2,301.77,4.12,D,0
28.25116,67.70739,332.17,0.39,0.36,2024-11-27,839,N,VIIRS,n,2,300.27,4.75,D,0
28.43599,69.81915,341.49,0.45,0.39,2024-11-27,839,N,VIIRS,n,2,301.46,6.75,D,0
28.48021,69.99548,330.6,0.45,0.39,2024-11-27,839,N,VIIRS,n,2,300.3,1.68,D,0
28.53711,69.98149,331.4,0.45,0.39,2024-11-27,839,N,VIIRS,n,2,300.59,2.63,D,0
28.58244,70.19172,336.34,0.46,0.39,2024-11-27,839,N,VIIRS,n,2,299.78,3.07,D,0
28.58298,70.19485,332.38,0.46,0.39,2024-11-27,839,N,VIIRS,n,2,300.0,3.25,D,0
28.92412,70.3503,333.08,0.48,0.4,2024-11-27,839,N,VIIRS,n,2,301.89,5.38,D,0
28.92467,70.34726,333.45,0.47,0.4,2024-11-27,839,N,VIIRS,n,2,302.04,3.9,D,0
28.42391,69.7028,299.71,0.38,0.36,2024-11-27,2104,N,VIIRS,n,2,289.34,0.54,N,2
28.42452,69.6989,300.28,0.38,0.36,2024-11-27,2104,N,VIIRS,n,2,289.41,0.51,N,2
28.48711,70.2451,297.46,0.38,0.36,2024-11-27,2104,N,VIIRS,n,2,286.68,0.43,N,0
28.94846,69.08693,309.93,0.39,0.36,2024-11-27,2104,N,VIIRS,n,2,284.33,0.48,N,0
26.30968,68.52904,334.51,0.46,0.39,2024-11-28,819,N,VIIRS,n,2,300.48,5.16,D,0
26.31325,68.52825,341.14,0.46,0.39,2024-11-28,819,N,VIIRS,n,2,300.15,5.16,D,0
26.33101,68.57778,332.09,0.46,0.39,2024-11-28,819,N,VIIRS,n,2,301.15,1.99,D,0
26.40142,68.4728,337.65,0.46,0.39,2024-11-28,819,N,VIIRS,n,2,301.91,6.18,D,0
26.55028,68.35751,332.86,0.46,0.39,2024-11-28,820,N,VIIRS,n,2,300.48,2.59,D,0
26.90625,68.01952,333.19,0.47,0.4,2024-11-28,820,N,VIIRS,n,2,300.49,6.23,D,0
26.97827,68.39854,333.91,0.45,0.39,2024-11-28,820,N,VIIRS,n,2,300.93,7.07,D,0
27.34957,68.40157,334.21,0.45,0.39,2024-11-28,820,N,VIIRS,n,2,300.98,3.53,D,0
27.38495,68.2773,336.73,0.45,0.39,2024-11-28,820,N,VIIRS,n,2,300.38,5.02,D,0
27.92515,69.34077,340.37,0.41,0.37,2024-11-28,820,N,VIIRS,n,2,299.35,6.24,D,0
28.02028,69.70054,333.89,0.4,0.37,2024-11-28,820,N,VIIRS,n,2,302.46,3.59,D,0
28.17653,69.79491,337.86,0.4,0.37,2024-11-28,820,N,VIIRS,n,2,301.83,12.3,D,0
28.24998,69.69119,334.94,0.4,0.37,2024-11-28,820,N,VIIRS,n,2,299.57,2.85,D,0
28.30341,69.88262,331.29,0.4,0.37,2024-11-28,820,N,VIIRS,n,2,299.19,1.95,D,0
28.39318,69.90142,345.43,0.4,0.37,2024-11-28,820,N,VIIRS,n,2,301.47,4.31,D,0
28.39653,69.90073,338.56,0.4,0.37,2024-11-28,820,N,VIIRS,n,2,298.34,3.61,D,0
28.45097,70.30289,332.01,0.39,0.36,2024-11-28,820,N,VIIRS,n,2,300.94,3.09,D,0
28.48402,69.85767,333.4,0.4,0.37,2024-11-28,820,N,VIIRS,n,2,299.87,3.83,D,0
28.57373,70.08045,330.29,0.39,0.36,2024-11-28,820,N,VIIRS,n,2,299.71,1.8,D,0
28.57707,70.07977,330.02,0.39,0.36,2024-11-28,820,N,VIIRS,n,2,299.18,1.8,D,0
28.70759,70.23851,333.33,0.39,0.36,2024-11-28,820,N,VIIRS,n,2,299.23,2.55,D,0
28.87187,70.24197,335.23,0.39,0.36,2024-11-28,820,N,VIIRS,n,2,304.86,4.18,D,0
28.42467,69.69951,299.94,0.53,0.42,2024-11-28,2045,N,VIIRS,n,2,288.38,0.84,N,2
28.94665,69.08858,307.07,0.39,0.44,2024-11-28,2045,N,VIIRS,n,2,284.16,0.46,N,0
28.94693,69.08688,311.43,0.39,0.44,2024-11-28,2045,N,VIIRS,n,2,284.16,0.75,N,0
26.29711,68.15991,334.76,0.58,0.52,2024-11-29,801,N,VIIRS,n,2,296.5,5.46,D,0
26.44245,68.28111,330.73,0.56,0.52,2024-11-29,801,N,VIIRS,n,2,296.38,3.93,D,0
